developer,release_year,items_count,items_count_free,free_percent,look_developer
Daybreak Game Company,2017.0,5,0.0,0.0,daybreakgamecompany
Daybreak Games,2015.0,1,0.0,0.0,daybreakgames
Daydream Software,2016.0,1,0.0,0.0,daydreamsoftware
Daylight Studios,2015.0,2,0.0,0.0,daylightstudios
Daylight Studios,2017.0,4,0.0,0.0,daylightstudios
Days of Wonder,2011.0,1,1.0,100.0,daysofwonder
Days of Wonder,2012.0,5,0.0,0.0,daysofwonder
Days of Wonder,2013.0,2,0.0,0.0,daysofwonder
Days of Wonder,2015.0,2,0.0,0.0,daysofwonder
Days of Wonder,2016.0,3,0.0,0.0,daysofwonder
Days of Wonder,2017.0,1,0.0,0.0,daysofwonder
DazlogStudio,2017.0,1,0.0,0.0,dazlogstudio
DeXP,2014.0,1,1.0,100.0,dexp
DeXP,2015.0,1,0.0,0.0,dexp
DeXP,2016.0,3,1.0,33.33,dexp
DeXP,2017.0,3,0.0,0.0,dexp
Dead Drop Studios LLC,2017.0,10,0.0,0.0,deaddropstudiosllc
Dead Mage,2011.0,1,0.0,0.0,deadmage
Dead Mage,2012.0,1,0.0,0.0,deadmage
Dead Mage,2015.0,2,0.0,0.0,deadmage
Dead Shark Triplepunch,2014.0,1,1.0,100.0,deadsharktriplepunch
DeadBrainGaming,2017.0,1,0.0,0.0,deadbraingaming
Deadbeat Productions,2017.0,2,0.0,0.0,deadbeatproductions
Deadghost Interactive,2014.0,1,0.0,0.0,deadghostinteractive
Deadline Games,2009.0,2,0.0,0.0,deadlinegames
Deadly Red Cube,2014.0,1,0.0,0.0,deadlyredcube
"Deadly Silence Games (Alien Jellyfish),Nova Dimension",2016.0,1,0.0,0.0,"deadlysilencegames(alienjellyfish),novadimension"
Deadspot Games,2017.0,1,0.0,0.0,deadspotgames
Dean Ashford,2016.0,1,0.0,0.0,deanashford
DeanForge,2015.0,1,0.0,0.0,deanforge
DeathMofuMofu,2017.0,2,1.0,50.0,deathmofumofu
Deathink,2017.0,1,1.0,100.0,deathink
DebonosuWorks Inc.,2015.0,1,0.0,0.0,debonosuworksinc.
DebonosuWorks Inc.,2016.0,1,0.0,0.0,debonosuworksinc.
Deca Games OU,2016.0,2,1.0,50.0,decagamesou
Decane,2015.0,1,0.0,0.0,decane
Decaying Logic,2015.0,1,0.0,0.0,decayinglogic
Decent Machine,2015.0,1,0.0,0.0,decentmachine
Decent Software LLC,2017.0,1,0.0,0.0,decentsoftwarellc
Deceptive Games Ltd.,2016.0,2,0.0,0.0,deceptivegamesltd.
Deceptive Games Ltd.,2017.0,4,0.0,0.0,deceptivegamesltd.
Decerion,2017.0,1,0.0,0.0,decerion
Deck 13,2007.0,1,0.0,0.0,deck13
Deck 13,2009.0,1,0.0,0.0,deck13
Deck 13,2013.0,2,0.0,0.0,deck13
Deck 13,2016.0,1,0.0,0.0,deck13
Deck Nine,2017.0,4,0.0,0.0,decknine
Deck13,2005.0,1,0.0,0.0,deck13
Deck13,2008.0,1,0.0,0.0,deck13
Deck13,2009.0,1,0.0,0.0,deck13
Deck13,2015.0,1,0.0,0.0,deck13
Deck13,2017.0,4,1.0,25.0,deck13
Deck13 Hamburg,2014.0,1,0.0,0.0,deck13hamburg
Deck13 Hamburg,2016.0,1,0.0,0.0,deck13hamburg
Deck13 Hamburg,2017.0,1,0.0,0.0,deck13hamburg
Deckbound,2017.0,1,1.0,100.0,deckbound
"Deco Digital,Bevel Studios",2015.0,1,0.0,0.0,"decodigital,bevelstudios"
"Deco Digital,Bevel Studios,Yakobo",2015.0,1,0.0,0.0,"decodigital,bevelstudios,yakobo"
Deconstructeam,2014.0,1,0.0,0.0,deconstructeam
Dede Bayi,2017.0,1,0.0,0.0,dedebayi
Dedication Games,2010.0,1,0.0,0.0,dedicationgames
Dedication Games,2017.0,1,0.0,0.0,dedicationgames
Dedication Labs,2017.0,1,0.0,0.0,dedicationlabs
Deep Red Limited,2007.0,1,0.0,0.0,deepredlimited
Deep Shadows,2017.0,1,0.0,0.0,deepshadows
Deep Shadows Games,2017.0,4,0.0,0.0,deepshadowsgames
Deep Silver Volition,2013.0,19,0.0,0.0,deepsilvervolition
Deep Silver Volition,2014.0,9,0.0,0.0,deepsilvervolition
Deep Silver Volition,2015.0,1,0.0,0.0,deepsilvervolition
"Deep Silver Volition,High Voltage Software",2015.0,1,0.0,0.0,"deepsilvervolition,highvoltagesoftware"
Deep dark fantasy games,2017.0,2,0.0,0.0,deepdarkfantasygames
Deepred,2006.0,1,0.0,0.0,deepred
Defence Alliance Team,2009.0,1,1.0,100.0,defenceallianceteam
"Defend the Cake, LLC",2017.0,1,0.0,0.0,"defendthecake,llc"
Defiant Development,2015.0,3,0.0,0.0,defiantdevelopment
Defiant Development,2017.0,1,0.0,0.0,defiantdevelopment
Defroids,2015.0,1,0.0,0.0,defroids
Defroids team,2016.0,1,0.0,0.0,defroidsteam
Defrost Games,2014.0,1,0.0,0.0,defrostgames
Degica,2013.0,18,0.0,0.0,degica
Degica,2014.0,14,0.0,0.0,degica
Degica,2017.0,2,0.0,0.0,degica
"Degica,Gyrowolf",2014.0,1,0.0,0.0,"degica,gyrowolf"
"Degica,Joel Steudler",2014.0,1,0.0,0.0,"degica,joelsteudler"
"Degica,Kairi Sawler",2014.0,1,0.0,0.0,"degica,kairisawler"
"Degica,Michael Galefire",2014.0,1,0.0,0.0,"degica,michaelgalefire"
"Degica,Murray Atkinson",2014.0,1,0.0,0.0,"degica,murrayatkinson"
"Degica,Scythuz",2014.0,1,0.0,0.0,"degica,scythuz"
"Degica,Thalzon",2014.0,1,0.0,0.0,"degica,thalzon"
"Degica,Tyler Warren",2014.0,2,0.0,0.0,"degica,tylerwarren"
Deimos Games,2017.0,1,0.0,0.0,deimosgames
Deion Mobile,2015.0,1,0.0,0.0,deionmobile
Dejima,2016.0,1,0.0,0.0,dejima
"Dejobaan Games, LLC",2008.0,1,0.0,0.0,"dejobaangames,llc"
"Dejobaan Games, LLC",2009.0,1,0.0,0.0,"dejobaangames,llc"
"Dejobaan Games, LLC",2011.0,1,0.0,0.0,"dejobaangames,llc"
"Dejobaan Games, LLC",2014.0,1,0.0,0.0,"dejobaangames,llc"
"Dejobaan Games, LLC",2016.0,1,0.0,0.0,"dejobaangames,llc"
"Dejobaan Games, LLC,Popcannibal",2014.0,1,0.0,0.0,"dejobaangames,llc,popcannibal"
Dekovir Entertainment,2014.0,1,0.0,0.0,dekovirentertainment
Dekovir Entertainment,2016.0,1,0.0,0.0,dekovirentertainment
Dekovir Entertainment,2017.0,1,0.0,0.0,dekovirentertainment
Deli Interactive LLC,2017.0,1,0.0,0.0,deliinteractivellc
"Delirium Studios,pequeño salto mortal",2015.0,1,0.0,0.0,"deliriumstudios,pequeñosaltomortal"
Delmunsoft,2015.0,1,1.0,100.0,delmunsoft
Delmunsoft,2017.0,1,0.0,0.0,delmunsoft
Delphine Software,1999.0,1,0.0,0.0,delphinesoftware
"Delusion Arts Entertainment, LLC",2017.0,1,0.0,0.0,"delusionartsentertainment,llc"
Delusional Games,2016.0,3,0.0,0.0,delusionalgames
Delve Interactive,2015.0,2,0.0,0.0,delveinteractive
"Demesnegame,Composer-Motorin Dmitry (Djinotan)",2016.0,1,0.0,0.0,"demesnegame,composer-motorindmitry(djinotan)"
Demiurge Studios,2013.0,4,1.0,25.0,demiurgestudios
Demon Sword Games,2016.0,1,0.0,0.0,demonswordgames
Demon Sword Games,2017.0,2,0.0,0.0,demonswordgames
Demon Wagon Studios,2014.0,1,0.0,0.0,demonwagonstudios
DemonStudios,2016.0,1,0.0,0.0,demonstudios
DemonVideogames,2016.0,2,0.0,0.0,demonvideogames
"Den-fami Nico Game Magazine,Makoto Sanada",2016.0,1,0.0,0.0,"den-faminicogamemagazine,makotosanada"
Denis Galanin (mif2000),2012.0,1,0.0,0.0,denisgalanin(mif2000)
Denis Galanin (mif2000),2017.0,1,0.0,0.0,denisgalanin(mif2000)
Denis Isakov,2017.0,1,0.0,0.0,denisisakov
Denis Lapiner,2015.0,1,0.0,0.0,denislapiner
Denis Mikheikin,2017.0,1,0.0,0.0,denismikheikin
Denki Gaka,2017.0,1,0.0,0.0,denkigaka
Dennaton Games,2012.0,1,0.0,0.0,dennatongames
Dennaton Games,2013.0,1,0.0,0.0,dennatongames
Dennaton Games,2015.0,2,0.0,0.0,dennatongames
"Dennaton Games,Dayjob Studio",2015.0,1,0.0,0.0,"dennatongames,dayjobstudio"
Denneko Yuugi,2015.0,1,0.0,0.0,dennekoyuugi
Dennis Esie,2015.0,1,0.0,0.0,dennisesie
Denver Productions,2016.0,1,0.0,0.0,denverproductions
Depth First Games,2016.0,1,0.0,0.0,depthfirstgames
Derpy Dinos,2017.0,1,1.0,100.0,derpydinos
Desert Fox,2017.0,1,0.0,0.0,desertfox
Desert Owl Games LLC,2014.0,1,1.0,100.0,desertowlgamesllc
Desert Owl Games LLC,2016.0,1,1.0,100.0,desertowlgamesllc
Desert Owl Games LLC,2017.0,4,1.0,25.0,desertowlgamesllc
"Desert Owl Games, LLC",2016.0,5,0.0,0.0,"desertowlgames,llc"
Desktop Gaming,2014.0,1,0.0,0.0,desktopgaming
DesktopPaints,2015.0,1,0.0,0.0,desktoppaints
DesktopPaints LLC,2017.0,1,0.0,0.0,desktoppaintsllc
Destiny.Games,2016.0,1,0.0,0.0,destiny.games
Destructive Creations,2015.0,1,0.0,0.0,destructivecreations
Destructive Creations,2016.0,1,0.0,0.0,destructivecreations
Dev Arc,2017.0,3,0.0,0.0,devarc
Dev9k,2017.0,1,0.0,0.0,dev9k
DevGamm,2017.0,1,0.0,0.0,devgamm
DevPossible,2017.0,1,0.0,0.0,devpossible
Devdan Games,2015.0,1,0.0,0.0,devdangames
Devdan Games,2017.0,2,0.0,0.0,devdangames
Devespresso Games,2015.0,1,0.0,0.0,devespressogames
Devil's Details,2011.0,1,0.0,0.0,devil'sdetails
Devil's Details,2012.0,5,0.0,0.0,devil'sdetails
Devil's Dozen Games,2016.0,1,0.0,0.0,devil'sdozengames
DevilishGames,2016.0,1,0.0,0.0,devilishgames
Devin Eastmond,2017.0,1,0.0,0.0,devineastmond
Devin Sherry,2015.0,1,0.0,0.0,devinsherry
Devm Games,2016.0,1,0.0,0.0,devmgames
Devoga,2016.0,1,0.0,0.0,devoga
Dewdrop Games,2016.0,1,0.0,0.0,dewdropgames
Dexion Games,2017.0,17,0.0,0.0,dexiongames
Dexmes,2016.0,1,0.0,0.0,dexmes
Dextrit,2017.0,2,0.0,0.0,dextrit
Deydrihm,2017.0,1,1.0,100.0,deydrihm
Dez,2015.0,1,0.0,0.0,dez
Dharker Studio,2015.0,4,0.0,0.0,dharkerstudio
Dharker Studio,2016.0,9,0.0,0.0,dharkerstudio
DiP Online,2016.0,1,1.0,100.0,diponline
DiPi Games,2016.0,1,0.0,0.0,dipigames
Diablohead,2017.0,1,0.0,0.0,diablohead
"Diabolical Mind,Daniel Fernandez Chavez",2017.0,1,0.0,0.0,"diabolicalmind,danielfernandezchavez"
Diagrammet AB,2016.0,1,0.0,0.0,diagrammetab
Dialogue Design,2008.0,1,0.0,0.0,dialoguedesign
Dice7,2016.0,1,0.0,0.0,dice7
Dicesuki,2017.0,2,1.0,50.0,dicesuki
DiceyCraft,2017.0,1,0.0,0.0,diceycraft
Die Gute Fabrik,2014.0,1,0.0,0.0,diegutefabrik
"Diego Fernandes Malinowsky,Daniel Fernandes Malinowsky,Altanir Aparecida Fernandes Malinowsky",2017.0,1,0.0,0.0,"diegofernandesmalinowsky,danielfernandesmalinowsky,altaniraparecidafernandesmalinowsky"
Diego Rodrigues,2016.0,1,0.0,0.0,diegorodrigues
Diel Mormac Games,2017.0,1,0.0,0.0,dielmormacgames
DiezelPower,2010.0,1,0.0,0.0,diezelpower
DiezelPower,2016.0,2,0.0,0.0,diezelpower
Different Tuna,2014.0,1,0.0,0.0,differenttuna
Digdog Studio,2017.0,1,0.0,0.0,digdogstudio
Digerati Distribution,2013.0,1,0.0,0.0,digeratidistribution
DiggerWorld Ltd.,2015.0,1,0.0,0.0,diggerworldltd.
"Diggidy.net, LLC",2015.0,2,0.0,0.0,"diggidy.net,llc"
DigiFX Interactive,1996.0,1,0.0,0.0,digifxinteractive
DigiFeather,2017.0,1,0.0,0.0,digifeather
DigiMight,2017.0,1,0.0,0.0,digimight
Digilie Studio s.n.c.,2017.0,1,0.0,0.0,digiliestudios.n.c.
Digital Arrow,2011.0,1,0.0,0.0,digitalarrow
Digital Awakening,2017.0,1,0.0,0.0,digitalawakening
Digital Bounce House,2016.0,1,0.0,0.0,digitalbouncehouse
Digital Concepts,1993.0,1,0.0,0.0,digitalconcepts
Digital Confectioners,2014.0,2,0.0,0.0,digitalconfectioners
Digital Confectioners,2015.0,17,0.0,0.0,digitalconfectioners
Digital Confectioners,2016.0,1,0.0,0.0,digitalconfectioners
Digital Confectioners,2017.0,1,0.0,0.0,digitalconfectioners
Digital Continue,2017.0,2,0.0,0.0,digitalcontinue
"Digital Cookie Co., Ltd.",2017.0,2,0.0,0.0,"digitalcookieco.,ltd."
Digital Crafter,2016.0,1,0.0,0.0,digitalcrafter
Digital Cybercherries,2016.0,1,0.0,0.0,digitalcybercherries
Digital Cybercherries,2017.0,1,0.0,0.0,digitalcybercherries
Digital Dawn Studios,2015.0,1,0.0,0.0,digitaldawnstudios
Digital Dawn Studios,2016.0,1,0.0,0.0,digitaldawnstudios
Digital Dreams,2016.0,1,0.0,0.0,digitaldreams
Digital Dreams Entertainment LLC,2015.0,1,0.0,0.0,digitaldreamsentertainmentllc
Digital Dreams Entertainment LLC,2017.0,1,0.0,0.0,digitaldreamsentertainmentllc
Digital Eel,2008.0,1,1.0,100.0,digitaleel
Digital Eel,2011.0,1,1.0,100.0,digitaleel
Digital Eel,2013.0,1,0.0,0.0,digitaleel
Digital Eel,2015.0,2,0.0,0.0,digitaleel
Digital Entertainment,2015.0,1,0.0,0.0,digitalentertainment
Digital Extremes,2009.0,1,0.0,0.0,digitalextremes
Digital Extremes,2012.0,1,0.0,0.0,digitalextremes
Digital Extremes,2013.0,1,1.0,100.0,digitalextremes
Digital Extremes,2017.0,10,0.0,0.0,digitalextremes
Digital Furnace Games,2014.0,2,0.0,0.0,digitalfurnacegames
Digital Furnace Games,2015.0,1,0.0,0.0,digitalfurnacegames
Digital Fusion,2006.0,1,0.0,0.0,digitalfusion
Digital Fusion Inc.,2000.0,1,0.0,0.0,digitalfusioninc.
Digital Fusion Inc.,2002.0,1,0.0,0.0,digitalfusioninc.
Digital Fusion Inc.,2003.0,1,0.0,0.0,digitalfusioninc.
Digital Fusion Inc.,2007.0,1,0.0,0.0,digitalfusioninc.
Digital Future Lab,2016.0,1,0.0,0.0,digitalfuturelab
Digital Future Lab,2017.0,1,0.0,0.0,digitalfuturelab
Digital Graveyard Ltd.,2017.0,1,0.0,0.0,digitalgraveyardltd.
Digital Happiness,2013.0,1,0.0,0.0,digitalhappiness
Digital Happiness,2014.0,2,0.0,0.0,digitalhappiness
Digital Leisure Inc.,1983.0,1,0.0,0.0,digitalleisureinc.
Digital Leisure Inc.,1984.0,1,0.0,0.0,digitalleisureinc.
Digital Leisure Inc.,1991.0,1,0.0,0.0,digitalleisureinc.
Digital Leisure Inc.,2014.0,1,0.0,0.0,digitalleisureinc.
Digital Leisure Inc.,2015.0,1,1.0,100.0,digitalleisureinc.
Digital Media Workshop,2015.0,1,0.0,0.0,digitalmediaworkshop
Digital Melody,2015.0,1,0.0,0.0,digitalmelody
Digital Melody,2016.0,4,0.0,0.0,digitalmelody
Digital Reality,1997.0,1,0.0,0.0,digitalreality
Digital Reality,2002.0,1,0.0,0.0,digitalreality
Digital Reality,2011.0,1,0.0,0.0,digitalreality
Digital Reality,2012.0,1,0.0,0.0,digitalreality
Digital Reality,2014.0,1,0.0,0.0,digitalreality
Digital Reality Software &amp; Playbox,2012.0,1,0.0,0.0,digitalrealitysoftware&amp;playbox
"Digital Reality,Grasshopper Manufacture,Gyroscope Games",2017.0,1,0.0,0.0,"digitalreality,grasshoppermanufacture,gyroscopegames"
"Digital Reality,Gyroscope Games",1999.0,1,0.0,0.0,"digitalreality,gyroscopegames"
"Digital Skills,The Game Creators",2015.0,1,0.0,0.0,"digitalskills,thegamecreators"
"Digital Skills,The Game Creators",2016.0,1,0.0,0.0,"digitalskills,thegamecreators"
"Digital Skills,The Game Creators",2017.0,1,0.0,0.0,"digitalskills,thegamecreators"
Digital Soul Games,2015.0,1,0.0,0.0,digitalsoulgames
Digital Tentacle,2014.0,1,0.0,0.0,digitaltentacle
Digital Theory Ltd.,2017.0,1,0.0,0.0,digitaltheoryltd.
Digital Traction,2013.0,1,0.0,0.0,digitaltraction
Digital Train Model,2012.0,3,0.0,0.0,digitaltrainmodel
Digital Train Model,2013.0,4,0.0,0.0,digitaltrainmodel
Digital Train Model,2014.0,2,0.0,0.0,digitaltrainmodel
Digital Train Model,2015.0,3,0.0,0.0,digitaltrainmodel
Digital Train Model,2016.0,1,0.0,0.0,digitaltrainmodel
Digital Train Model,2017.0,8,0.0,0.0,digitaltrainmodel
Digital Upthrust,2017.0,1,0.0,0.0,digitalupthrust
DigitalDNA Games LLC,2014.0,1,0.0,0.0,digitaldnagamesllc
DigitalWolfByte,2017.0,1,0.0,0.0,digitalwolfbyte
DigitalWorldEntertainment,2016.0,1,0.0,0.0,digitalworldentertainment
Digitalfossils Ltd,2017.0,1,0.0,0.0,digitalfossilsltd
Digitallion,2016.0,1,0.0,0.0,digitallion
Digitalmindsoft,2011.0,6,0.0,0.0,digitalmindsoft
Digitalmindsoft,2014.0,2,0.0,0.0,digitalmindsoft
Digitalmindsoft,2015.0,3,0.0,0.0,digitalmindsoft
Digitalmindsoft,2016.0,3,1.0,33.33,digitalmindsoft
"Digitial Skills,The Game Creators",2015.0,1,0.0,0.0,"digitialskills,thegamecreators"
Digitized Organism,2017.0,1,0.0,0.0,digitizedorganism
"Digits Crossed Interactive, LLC",2016.0,1,0.0,0.0,"digitscrossedinteractive,llc"
Diios,2015.0,1,0.0,0.0,diios
Dikobraz Games,2017.0,2,0.0,0.0,dikobrazgames
DillyFrame,2017.0,1,0.0,0.0,dillyframe
Dima Kiva,2015.0,1,0.0,0.0,dimakiva
Dima Kiva,2016.0,2,0.0,0.0,dimakiva
Dima Kiva,2017.0,1,0.0,0.0,dimakiva
Dima Kozyr,2017.0,1,0.0,0.0,dimakozyr
Dime Studios,2016.0,1,0.0,0.0,dimestudios
Diminished Studios,2015.0,1,1.0,100.0,diminishedstudios
Diminished Studios,2016.0,1,0.0,0.0,diminishedstudios
Dimitrios Floros,2017.0,1,0.0,0.0,dimitriosfloros
DimleTeam,2017.0,1,0.0,0.0,dimleteam
Dimmdrive Inc.,2015.0,1,0.0,0.0,dimmdriveinc.
Dinan Studios,2016.0,1,0.0,0.0,dinanstudios
Dincicode,2017.0,1,0.0,0.0,dincicode
Dingaling,2014.0,1,0.0,0.0,dingaling
Dingaling,2015.0,1,0.0,0.0,dingaling
Dingo Dango,2015.0,1,0.0,0.0,dingodango
Dingo Games,2015.0,1,0.0,0.0,dingogames
Dingo Games,2016.0,1,0.0,0.0,dingogames
Dingo Games,2017.0,1,0.0,0.0,dingogames
Dinofarm Games,2016.0,1,0.0,0.0,dinofarmgames
Dinosaur Polo Club,2015.0,1,0.0,0.0,dinosaurpoloclub
Dio Alias Games,2017.0,3,0.0,0.0,dioaliasgames
Dire Boar Games,2017.0,1,0.0,0.0,direboargames
Dire Boar Games,2018.0,1,0.0,0.0,direboargames
Dire Nerd Studios,2017.0,1,0.0,0.0,direnerdstudios
Dire Wolf Digital,2016.0,1,1.0,100.0,direwolfdigital
Dire Wolf Digital,2017.0,1,1.0,100.0,direwolfdigital
Dirigo Games,2014.0,1,0.0,0.0,dirigogames
Dirk Jacobi,2016.0,1,0.0,0.0,dirkjacobi
Dirty Fighter Team,2017.0,2,0.0,0.0,dirtyfighterteam
Dischan Media,2012.0,1,1.0,100.0,dischanmedia
Dischan Media,2013.0,1,0.0,0.0,dischanmedia
Dischan Media,2017.0,2,0.0,0.0,dischanmedia
Disney Interactive,2011.0,1,0.0,0.0,disneyinteractive
Disparity Games,2015.0,2,0.0,0.0,disparitygames
Displace Media,2015.0,1,0.0,0.0,displacemedia
Displacement Studios,2017.0,1,0.0,0.0,displacementstudios
Disruptor Beam Inc.,2016.0,1,1.0,100.0,disruptorbeaminc.
Disruptor Beam Inc.,2017.0,2,0.0,0.0,disruptorbeaminc.
Dissident Logic,2015.0,1,0.0,0.0,dissidentlogic
Dissident Logic,2016.0,1,0.0,0.0,dissidentlogic
DistrictTeam,2017.0,1,0.0,0.0,districtteam
DistrictWare inc.,2017.0,1,0.0,0.0,districtwareinc.
Divine Games,2017.0,1,1.0,100.0,divinegames
Dlala Studios,2015.0,1,0.0,0.0,dlalastudios
"Dmitriy Uvarov,Vyacheslav Shilikhin",2017.0,1,0.0,0.0,"dmitriyuvarov,vyacheslavshilikhin"
Dmitry,2016.0,1,0.0,0.0,dmitry
Dmitry Medvedev,2017.0,1,1.0,100.0,dmitrymedvedev
Dmytry Lavrov,2010.0,1,0.0,0.0,dmytrylavrov
DnS Development,2009.0,1,0.0,0.0,dnsdevelopment
DnS Development,2010.0,2,0.0,0.0,dnsdevelopment
DnS Development,2011.0,1,0.0,0.0,dnsdevelopment
DnS Development,2013.0,1,0.0,0.0,dnsdevelopment
Dnovel,2017.0,3,0.0,0.0,dnovel
Doborog Games,2017.0,2,1.0,50.0,doboroggames
Doctor Entertainment AB,2010.0,1,0.0,0.0,doctorentertainmentab
Doctor Entertainment AB,2015.0,1,1.0,100.0,doctorentertainmentab
Dodge Roll,2014.0,1,0.0,0.0,dodgeroll
Dodge Roll,2016.0,4,0.0,0.0,dodgeroll
Dog Theory,2016.0,2,0.0,0.0,dogtheory
Dogenzaka Lab,2015.0,1,0.0,0.0,dogenzakalab
Dogenzaka Lab,2016.0,9,0.0,0.0,dogenzakalab
Dolores Entertainment,2015.0,1,0.0,0.0,doloresentertainment
DolpGames,2017.0,1,0.0,0.0,dolpgames
DolphinBarn,2012.0,1,0.0,0.0,dolphinbarn
DolphinBarn,2014.0,1,0.0,0.0,dolphinbarn
Domini Games,2017.0,5,0.0,0.0,dominigames
Dominique Grieshofer,2015.0,1,0.0,0.0,dominiquegrieshofer
Domino Digital Limited,2017.0,1,0.0,0.0,dominodigitallimited
Domus ludus,2017.0,1,0.0,0.0,domusludus
Don Emídio Navarro Games,2017.0,1,0.0,0.0,donemídionavarrogames
Don Whitaker,2015.0,1,0.0,0.0,donwhitaker
Donbass Games,2017.0,2,0.0,0.0,donbassgames
Donley Time Foundation,2017.0,1,0.0,0.0,donleytimefoundation
Donovan Bell,2017.0,1,0.0,0.0,donovanbell
Donut Games,2015.0,1,0.0,0.0,donutgames
Donut Games,2016.0,1,0.0,0.0,donutgames
Doomster Entertainment,2015.0,1,0.0,0.0,doomsterentertainment
Doomster Entertainment,2016.0,2,0.0,0.0,doomsterentertainment
Doppler Interactive,2014.0,1,0.0,0.0,dopplerinteractive
DopplerFrog,2015.0,1,0.0,0.0,dopplerfrog
Dopterra,2016.0,1,0.0,0.0,dopterra
Doragon Entertainment,2014.0,1,0.0,0.0,doragonentertainment
Doragon Entertainment,2017.0,1,0.0,0.0,doragonentertainment
Dosane Games,2016.0,1,0.0,0.0,dosanegames
Dosane Games,2017.0,2,0.0,0.0,dosanegames
DoshMallow Games,2016.0,1,0.0,0.0,doshmallowgames
Dot Dream,2015.0,1,0.0,0.0,dotdream
DotEmu,1994.0,2,0.0,0.0,dotemu
DotEmu,1997.0,1,0.0,0.0,dotemu
DotEmu,2015.0,5,0.0,0.0,dotemu
DotEmu,2016.0,1,0.0,0.0,dotemu
"DotEmu,DreamForge Intertainment",1998.0,1,0.0,0.0,"dotemu,dreamforgeintertainment"
Double Action Factory,2014.0,1,1.0,100.0,doubleactionfactory
Double Coconut,2017.0,1,1.0,100.0,doublecoconut
Double Damage Games,2015.0,1,0.0,0.0,doubledamagegames
Double Dice Games,2017.0,2,0.0,0.0,doubledicegames
Double Eleven,2014.0,2,0.0,0.0,doubleeleven
"Double Eleven,Q-Games Ltd.",2013.0,2,0.0,0.0,"doubleeleven,q-gamesltd."
Double Fine Productions,2005.0,1,0.0,0.0,doublefineproductions
Double Fine Productions,2011.0,1,0.0,0.0,doublefineproductions
Double Fine Productions,2012.0,4,0.0,0.0,doublefineproductions
Double Fine Productions,2013.0,4,0.0,0.0,doublefineproductions
Double Fine Productions,2014.0,6,0.0,0.0,doublefineproductions
Double Fine Productions,2015.0,3,0.0,0.0,doublefineproductions
Double Fine Productions,2016.0,3,0.0,0.0,doublefineproductions
"Double Fine Productions,Shiny Shoe",2017.0,1,0.0,0.0,"doublefineproductions,shinyshoe"
Double Helix Games,2008.0,1,0.0,0.0,doublehelixgames
Double Helix Games,2010.0,6,0.0,0.0,doublehelixgames
"Double Helix Games,Capcom",2014.0,1,0.0,0.0,"doublehelixgames,capcom"
"Double Helix Games,Rainbow Studios,THQ Nordic",2010.0,1,0.0,0.0,"doublehelixgames,rainbowstudios,thqnordic"
Double Stallion Games,2016.0,1,0.0,0.0,doublestalliongames
Double Zero One Zero,2016.0,1,0.0,0.0,doublezeroonezero
DoubleBear Productions,2014.0,1,0.0,0.0,doublebearproductions
DoubleBear Productions,2015.0,2,0.0,0.0,doublebearproductions
DoubleBear Productions,2016.0,1,0.0,0.0,doublebearproductions
DoubleDutch Games,2014.0,2,0.0,0.0,doubledutchgames
DoubleDutch Games,2016.0,1,0.0,0.0,doubledutchgames
DoubleMoose Games,2017.0,1,0.0,0.0,doublemoosegames
Doublesix Games,2012.0,3,0.0,0.0,doublesixgames
DoubtfulSoup,2017.0,1,0.0,0.0,doubtfulsoup
Dovetail Games,2009.0,22,0.0,0.0,dovetailgames
Dovetail Games,2010.0,4,0.0,0.0,dovetailgames
Dovetail Games,2011.0,4,0.0,0.0,dovetailgames
Dovetail Games,2012.0,52,0.0,0.0,dovetailgames
Dovetail Games,2013.0,39,0.0,0.0,dovetailgames
Dovetail Games,2014.0,37,0.0,0.0,dovetailgames
Dovetail Games,2015.0,50,0.0,0.0,dovetailgames
Dovetail Games,2016.0,21,0.0,0.0,dovetailgames
Dovetail Games,2017.0,24,1.0,4.17,dovetailgames
Dovetail Games - Fishing,2017.0,2,0.0,0.0,dovetailgames-fishing
Dovetail Games - Trains,2014.0,3,0.0,0.0,dovetailgames-trains
Dowino,2016.0,2,0.0,0.0,dowino
Downpour Studios,2017.0,1,0.0,0.0,downpourstudios
Downward Viral,2017.0,1,0.0,0.0,downwardviral
Doyodo,2015.0,2,0.0,0.0,doyodo
Dozen Minds OU,2017.0,1,0.0,0.0,dozenmindsou
Dr Davient,2016.0,1,0.0,0.0,drdavient
Dr_Crewcut,2017.0,4,0.0,0.0,dr_crewcut
"DracoSoftware, LLC",2017.0,1,0.0,0.0,"dracosoftware,llc"
Draconus Entertainment Ltd,2017.0,1,0.0,0.0,draconusentertainmentltd
Dracue Software,2016.0,1,0.0,0.0,dracuesoftware
"Dracue, Co. ltd",2014.0,1,0.0,0.0,"dracue,co.ltd"
Dracula Bytes,2016.0,1,0.0,0.0,draculabytes
Dracula's Cave,2016.0,2,0.0,0.0,dracula'scave
Dracula's Cave,2017.0,3,0.0,0.0,dracula'scave
Drago Entertainment,2015.0,1,1.0,100.0,dragoentertainment
Dragom,2016.0,11,1.0,9.09,dragom
Dragom,2017.0,3,1.0,33.33,dragom
Dragon Foundry,2017.0,2,1.0,50.0,dragonfoundry
Dragon Slumber,2017.0,1,0.0,0.0,dragonslumber
"Dragon Slumber,Brainoid",2017.0,1,0.0,0.0,"dragonslumber,brainoid"
